Popularity,Duration,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Category
69,211.68,0.695,0.958,5,-3.778,1,0.0827,0.0148,7.16e-06,0.154,0.711,108.054,4,Favoritas
48,220.0,0.746,0.732,1,-5.543,1,0.182,0.359,2.26e-06,0.0904,0.945,90.03,4,Favoritas
61,263.679,0.649,0.9,7,-4.135,1,0.0306,0.146,0.0,0.694,0.86,123.978,4,Favoritas
49,237.346,0.526,0.722,0,-12.057,1,0.0394,0.000925,1.24e-05,0.821,0.468,112.961,4,Favoritas
35,235.853,0.615,0.45,3,-6.827,0,0.0411,0.569,0.0,0.082,0.612,89.73,4,Favoritas
0,188.733,0.645,0.797,4,-8.268,1,0.0311,0.0632,1.51e-06,0.352,0.841,108.964,4,Favoritas
32,207.326,0.587,0.743,0,-6.648,0,0.0936,0.0207,0.0,0.0815,0.863,175.895,4,Favoritas
42,203.311,0.608,0.889,2,-6.883,1,0.0448,0.00787,0.00378,0.185,0.834,177.954,4,Favoritas
32,180.75,0.626,0.265,7,-12.538,0,0.145,0.738,0.0,0.149,0.538,77.825,4,Favoritas
21,204.144,0.639,0.821,7,-7.554,1,0.0363,0.101,8.21e-05,0.0898,0.594,103.974,4,Favoritas
0,287.293,0.586,0.925,2,-4.276,1,0.116,0.00551,1.37e-06,0.157,0.81,164.977,4,Favoritas
10,219.453,0.596,0.936,4,-4.045,0,0.0428,6.97e-05,0.000678,0.79,0.444,107.403,4,Favoritas
0,224.92,0.344,0.843,2,-4.722,1,0.0439,0.188,0.0,0.311,0.349,114.73,4,Favoritas
2,192.446,0.594,0.468,9,-9.694,0,0.0361,0.81,0.0,0.392,0.679,90.045,4,Favoritas
2,238.886,0.681,0.824,9,-4.929,1,0.0327,0.00676,0.0,0.304,0.757,103.995,4,Favoritas
0,253.825,0.515,0.97,2,-5.196,1,0.095,0.0631,0.000271,0.385,0.631,179.972,4,Favoritas
0,303.413,0.777,0.821,4,-6.338,0,0.118,0.301,0.0,0.0956,0.688,104.948,4,Favoritas
0,308.933,0.704,0.794,7,-5.046,1,0.0341,0.0249,2.11e-05,0.0479,0.802,119.99,4,Favoritas
0,221.129,0.54,0.914,0,-4.137,1,0.0504,0.00585,0.000176,0.36,0.866,169.922,4,Favoritas
38,212.666,0.743,0.787,4,-4.696,0,0.26,0.683,0.0,0.116,0.423,100.833,4,Favoritas
0,170.506,0.48,0.91,1,-4.484,1,0.0491,0.00325,0.0121,0.337,0.911,160.054,4,Favoritas
1,265.822,0.652,0.774,7,-4.685,1,0.0381,0.00765,0.0,0.345,0.961,149.952,4,Favoritas
1,339.446,0.538,0.636,2,-7.316,0,0.0506,0.0984,6.56e-06,0.655,0.432,124.694,4,Favoritas
1,165.144,0.512,0.69,4,-6.401,0,0.0464,0.00831,0.0,0.251,0.731,166.026,4,Favoritas
23,193.899,0.72,0.707,7,-5.254,1,0.0285,0.0491,3.83e-05,0.107,0.679,110.017,4,Favoritas
30,153.066,0.589,0.864,10,-5.64,1,0.0565,0.253,2.64e-05,0.102,0.686,157.905,4,Favoritas
8,220.658,0.553,0.679,6,-6.088,0,0.172,0.595,0.0,0.288,0.588,175.787,4,Favoritas
0,238.48,0.807,0.654,9,-7.478,0,0.0371,0.348,0.0,0.0439,0.86,110.007,4,Favoritas
33,260.253,0.629,0.411,5,-7.255,1,0.0296,0.697,0.0,0.0908,0.301,104.053,4,Favoritas
0,271.455,0.754,0.879,9,-4.51,1,0.038,0.0214,0.0,0.498,0.799,111.48,4,Favoritas
35,178.8,0.701,0.972,7,-3.72,1,0.11,0.26,0.0,0.238,0.854,104.929,4,Favoritas
37,188.786,0.648,0.77,4,-5.302,0,0.0778,0.528,0.0,0.192,0.659,125.94,4,Favoritas
25,209.973,0.732,0.67,4,-2.927,1,0.0293,0.0278,0.0,0.124,0.803,125.06,4,Favoritas
27,185.346,0.622,0.97,2,-4.02,1,0.101,0.0516,0.0,0.133,0.333,94.994,4,Favoritas
39,271.452,0.435,0.885,9,-4.262,1,0.0425,0.00524,1.83e-05,0.123,0.326,178.962,4,Favoritas
38,272.746,0.629,0.605,4,-6.618,1,0.0258,0.00788,0.000697,0.121,0.306,88.982,4,Favoritas
42,209.593,0.751,0.347,0,-10.379,1,0.475,0.809,0.0,0.101,0.751,73.977,4,Favoritas
23,155.226,0.722,0.672,2,-6.963,1,0.103,0.447,1.69e-06,0.248,0.93,117.63,4,Favoritas
78,213.8,0.606,0.957,2,-3.404,1,0.0814,0.00117,0.000295,0.14,0.603,105.105,4,Favoritas
67,221.64,0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.267,4,Favoritas
0,273.133,0.43,0.396,0,-11.915,1,0.0295,0.527,0.000101,0.143,0.429,138.241,4,Favoritas
0,336.0,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,4,Favoritas
61,330.533,0.39,0.31,5,-14.545,1,0.0676,0.794,0.0,0.379,0.584,177.515,4,Favoritas
0,140.92,0.377,0.916,4,-3.199,0,0.0481,0.26,0.0,0.074,0.912,75.533,4,Favoritas
61,269.906,0.316,0.484,9,-9.11,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,3,Favoritas
0,277.866,0.686,0.94,0,-5.641,0,0.0541,0.0563,0.000163,0.213,0.787,152.039,4,Favoritas
46,259.426,0.574,0.865,6,-4.516,0,0.0364,0.0221,1.31e-05,0.383,0.819,96.038,4,Favoritas
57,336.36,0.331,0.912,9,-4.872,0,0.133,0.0115,0.0,0.166,0.313,90.633,4,Favoritas
61,516.666,0.569,0.491,5,-8.53,1,0.0451,0.623,0.0215,0.111,0.204,133.427,3,Favoritas
26,166.919,0.567,0.761,11,-8.94,0,0.0695,0.0379,1.94e-06,0.277,0.957,183.759,4,Favoritas
34,234.167,0.562,0.902,4,-7.528,0,0.0536,0.0121,0.136,0.415,0.544,111.127,4,Favoritas
0,242.666,0.656,0.823,9,-3.756,1,0.16,0.28,0.0,0.146,0.65,119.989,4,Favoritas
0,155.84,0.569,0.987,1,-5.256,1,0.0428,0.0107,0.0392,0.0698,0.875,107.969,4,Favoritas
52,242.56,0.451,0.963,9,-4.081,1,0.152,0.00442,0.0,0.24,0.507,94.415,4,Favoritas
51,494.773,0.433,0.638,6,-9.331,0,0.0517,0.226,0.0862,0.119,0.35,137.81,4,Favoritas
0,239.52,0.607,0.971,8,-4.987,1,0.0506,0.00714,1.6e-06,0.359,0.599,99.989,4,Favoritas
0,80.346,0.528,0.92,4,-3.489,1,0.0793,0.0161,0.0,0.147,0.761,123.996,4,Favoritas
0,210.194,0.259,0.936,2,-6.254,0,0.0495,0.00457,6.47e-06,0.123,0.459,190.191,3,Favoritas
41,217.595,0.555,0.91,0,-5.054,0,0.0548,0.0102,0.000132,0.143,0.636,149.682,4,Favoritas
13,191.973,0.448,0.919,0,-4.289,1,0.126,0.00128,2.48e-06,0.455,0.41,168.033,4,Favoritas
22,176.106,0.618,0.749,4,-4.734,1,0.0272,0.313,0.0,0.458,0.706,138.004,4,Favoritas
11,227.44,0.581,0.12,2,-13.549,1,0.0406,0.713,0.0,0.0737,0.242,104.927,4,Favoritas
0,281.32,0.553,0.778,8,-5.815,1,0.0265,0.000905,0.000645,0.125,0.317,99.961,4,Favoritas
50,188.931,0.516,0.537,9,-12.513,0,0.0411,0.0512,0.0,0.0787,0.367,144.887,4,Favoritas
51,204.701,0.586,0.619,6,-11.792,0,0.0288,0.123,0.0,0.2,0.682,120.97,4,Favoritas
43,239.56,0.308,0.553,2,-7.921,1,0.0398,0.218,0.0,0.167,0.343,185.419,3,Favoritas
21,248.013,0.765,0.512,0,-8.257,1,0.0393,0.165,1.08e-05,0.158,0.89,156.005,4,Favoritas
20,198.893,0.589,0.872,7,-5.231,1,0.037,0.0658,0.000493,0.329,0.982,168.008,4,Favoritas
18,269.906,0.676,0.757,9,-7.267,0,0.0328,0.0625,2.25e-05,0.275,0.617,114.988,4,Favoritas
17,186.258,0.584,0.816,0,-7.966,1,0.0534,0.0928,0.000874,0.913,0.805,124.69,4,Favoritas
18,248.173,0.519,0.957,2,-2.489,1,0.0619,0.0207,0.0,0.336,0.716,142.111,4,Favoritas
15,176.533,0.593,0.912,7,-4.564,1,0.0442,0.303,0.0,0.116,0.801,94.981,4,Favoritas
22,159.48,0.769,0.597,9,-8.698,0,0.201,0.0311,0.000471,0.252,0.619,99.333,4,Favoritas
26,246.906,0.745,0.808,7,-5.663,1,0.0278,0.18,3.25e-06,0.608,0.912,134.983,4,Favoritas
20,291.2,0.545,0.635,0,-7.547,1,0.072,0.0919,0.000169,0.7,0.291,124.807,4,Favoritas
45,378.24,0.716,0.472,2,-8.353,1,0.0345,0.254,6.2e-05,0.723,0.356,116.918,4,Favoritas
24,260.973,0.542,0.905,11,-6.945,1,0.356,0.186,0.0,0.292,0.384,128.883,4,Favoritas
30,237.786,0.519,0.78,7,-6.59,1,0.0372,0.000407,0.000645,0.271,0.0902,125.896,4,Favoritas
46,258.373,0.493,0.724,7,-5.334,1,0.0339,0.00739,8.24e-05,0.369,0.302,143.989,4,Favoritas
0,206.007,0.776,0.861,7,-4.788,1,0.0414,0.0475,0.0,0.0993,0.964,97.044,4,Favoritas
39,240.133,0.51,0.58,5,-6.557,1,0.0268,0.11,0.0,0.0947,0.552,174.098,4,Favoritas
39,217.106,0.587,0.984,7,-3.736,1,0.0497,0.00079,0.00245,0.382,0.43,107.453,4,Favoritas
46,243.973,0.493,0.918,1,-6.075,1,0.402,0.0379,0.0,0.161,0.654,185.782,4,Favoritas
1,237.945,0.537,0.917,1,-3.274,0,0.0612,0.00214,0.0,0.054,0.835,179.983,4,Favoritas
0,200.16,0.509,0.973,9,-3.851,0,0.0935,0.000158,4.47e-05,0.104,0.29,150.059,4,Favoritas
0,194.093,0.641,0.967,2,-4.518,1,0.0873,0.0235,8.69e-06,0.103,0.548,104.98,4,Favoritas
39,304.6,0.228,0.765,9,-7.339,0,0.0666,0.0475,0.00128,0.663,0.159,178.572,4,Favoritas
78,213.266,0.749,0.748,2,-7.011,1,0.0323,0.295,0.000443,0.469,0.827,137.547,4,Favoritas
66,228.666,0.633,0.934,0,-3.594,1,0.0344,0.219,0.00021,0.0592,0.963,128.602,4,Favoritas
77,232.2,0.776,0.561,6,-8.375,0,0.103,0.111,0.0,0.067,0.743,122.246,4,Favoritas
77,187.866,0.547,0.257,0,-12.358,1,0.0252,0.907,0.183,0.0935,0.169,75.752,4,Favoritas
40,235.466,0.674,0.83,2,-3.817,0,0.075,0.374,1.07e-06,0.143,0.775,141.949,4,Favoritas
15,287.228,0.589,0.534,9,-8.168,0,0.0511,0.801,6.75e-06,0.115,0.508,121.875,4,Favoritas
0,238.146,0.588,0.644,2,-5.896,0,0.183,0.382,0.0,0.16,0.9,177.125,4,Favoritas
0,212.773,0.569,0.832,11,-5.286,1,0.0361,0.00735,0.0,0.0846,0.691,138.711,4,Favoritas
21,212.173,0.72,0.91,0,-4.801,0,0.081,0.0968,0.0,0.379,0.755,130.021,4,Favoritas
23,247.266,0.467,0.739,9,-5.427,1,0.033,0.0298,0.0,0.0994,0.325,82.965,4,Favoritas
16,98.173,0.656,0.897,6,-6.51,0,0.0536,0.0119,0.0,0.144,0.837,115.474,4,Favoritas
22,156.36,0.518,0.863,0,-3.618,1,0.0472,0.0219,0.0,0.199,0.848,158.181,4,Favoritas
0,192.64,0.572,0.902,10,-3.218,0,0.0782,0.0518,0.000844,0.0869,0.64,105.984,4,Favoritas
0,167.24,0.668,0.463,0,-8.248,1,0.037,0.532,0.0,0.124,0.713,140.112,3,Favoritas
15,302.186,0.465,0.943,4,-5.255,1,0.0871,0.175,0.000187,0.982,0.521,135.902,4,Favoritas
18,260.453,0.484,0.907,7,-6.657,1,0.0641,0.012,2.38e-06,0.986,0.766,122.593,4,Favoritas
15,407.946,0.362,0.87,10,-4.863,1,0.061,0.0254,0.00107,0.668,0.277,113.598,4,Favoritas
19,264.573,0.27,0.949,7,-3.768,1,0.0775,0.00868,5.27e-05,0.965,0.429,168.779,4,Favoritas
0,200.56,0.73,0.862,11,-5.876,1,0.0313,0.0398,0.0,0.0818,0.77,104.018,4,Favoritas
0,206.413,0.734,0.977,6,-4.756,1,0.0319,0.498,0.0,0.155,0.967,123.286,4,Favoritas
0,131.866,0.539,0.943,1,-5.4,1,0.0451,0.0399,0.0,0.049,0.912,103.293,4,Favoritas
0,120.64,0.423,0.959,10,-5.495,1,0.0369,0.0982,0.000207,0.112,0.925,102.167,4,Favoritas
0,286.24,0.475,0.871,8,-7.043,1,0.0599,0.154,0.0,0.306,0.722,101.874,4,Favoritas
0,188.96,0.571,0.96,6,-4.653,0,0.0379,0.0197,2.3e-06,0.253,0.962,143.029,4,Favoritas
0,204.88,0.49,0.821,10,-5.72,0,0.0284,0.108,0.0045,0.652,0.512,177.441,4,Favoritas
0,181.026,0.723,0.869,5,-5.001,0,0.0284,0.0208,0.0,0.0536,0.961,118.6,4,Favoritas
0,152.44,0.399,0.842,11,-5.369,1,0.083,0.0322,0.0,0.0753,0.963,203.883,4,Favoritas
0,151.106,0.662,0.891,6,-4.65,1,0.0291,0.0128,0.0,0.448,0.823,123.728,4,Favoritas
0,165.76,0.422,0.956,5,-3.793,0,0.0584,0.0118,0.0,0.282,0.637,141.001,4,Favoritas
0,190.6,0.572,0.848,4,-7.768,1,0.0975,0.544,3.45e-05,0.0762,0.489,169.323,4,Favoritas
0,235.773,0.671,0.844,11,-6.603,0,0.0322,0.0191,1.36e-06,0.0994,0.934,124.28,4,Favoritas
0,160.693,0.641,0.979,0,-3.462,1,0.0319,0.0675,0.0,0.707,0.967,124.275,4,Favoritas
0,183.28,0.523,0.973,6,-3.516,1,0.0697,0.017,1.26e-06,0.33,0.931,164.661,4,Favoritas
0,236.866,0.74,0.845,0,-5.437,1,0.0368,0.025,1.22e-06,0.0686,0.82,103.644,4,Favoritas
0,173.786,0.659,0.896,0,-4.91,1,0.0602,0.0132,0.0,0.0931,0.722,138.012,4,Favoritas
0,193.066,0.51,0.867,2,-4.936,1,0.0969,0.00395,0.0,0.0629,0.684,147.966,3,Favoritas
0,143.053,0.524,0.856,0,-6.209,1,0.0353,0.0348,0.0,0.193,0.816,132.628,4,Favoritas
42,227.12,0.646,0.328,11,-8.204,0,0.0299,0.758,0.0,0.11,0.327,113.911,4,Favoritas
29,240.973,0.745,0.794,2,-6.054,1,0.101,0.261,1.55e-06,0.897,0.488,124.983,4,Favoritas
41,221.053,0.67,0.834,8,-4.888,1,0.0298,0.253,4.26e-06,0.905,0.519,128.953,4,Favoritas
28,258.959,0.583,0.512,11,-7.219,1,0.0651,0.59,0.0,0.687,0.221,146.012,4,Favoritas
33,263.186,0.696,0.447,7,-8.555,1,0.0344,0.804,0.0,0.684,0.276,116.895,4,Favoritas
43,253.586,0.645,0.472,6,-7.636,1,0.0329,0.265,0.0,0.681,0.246,73.991,4,Favoritas
30,236.186,0.709,0.74,0,-6.307,1,0.0307,0.0284,0.0,0.942,0.316,130.982,4,Favoritas
29,240.8,0.704,0.731,11,-5.251,1,0.0284,0.218,6.67e-06,0.643,0.291,127.962,4,Favoritas
39,254.213,0.559,0.704,4,-4.376,1,0.0359,0.314,0.0,0.69,0.344,80.037,4,Favoritas
22,261.026,0.695,0.442,2,-8.349,1,0.0349,0.206,0.0,0.689,0.345,122.978,4,Favoritas
38,276.693,0.409,0.432,10,-8.807,1,0.0423,0.442,0.0,0.681,0.235,153.026,3,Favoritas
23,240.0,0.552,0.587,7,-6.745,1,0.0332,0.0831,0.0,0.884,0.266,79.48,3,Favoritas
0,178.346,0.761,0.654,9,-8.717,1,0.0894,0.654,0.0,0.102,0.475,114.939,4,Favoritas
0,245.4,0.693,0.636,2,-6.826,1,0.0375,0.598,6.92e-06,0.0621,0.479,104.913,3,Favoritas
0,209.453,0.762,0.644,2,-5.795,0,0.0313,0.295,0.0,0.178,0.703,125.015,4,Favoritas
0,252.12,0.642,0.526,4,-9.377,1,0.0384,0.763,4.39e-06,0.11,0.677,105.953,4,Favoritas
0,219.12,0.784,0.628,7,-7.168,1,0.036,0.286,0.0,0.424,0.883,134.968,4,Favoritas
0,233.813,0.603,0.485,7,-5.94,1,0.0378,0.417,0.0,0.147,0.303,75.282,4,Favoritas
0,226.333,0.642,0.671,1,-7.762,1,0.0375,0.128,0.00225,0.174,0.431,100.034,4,Favoritas
0,262.533,0.813,0.59,1,-9.223,0,0.0681,0.605,0.0,0.126,0.932,109.917,4,Favoritas
0,148.76,0.558,0.873,0,-5.59,1,0.27,0.481,0.0,0.243,0.864,175.079,4,Favoritas
0,227.285,0.643,0.209,5,-11.69,0,0.0988,0.882,0.0,0.0973,0.282,132.785,4,Favoritas
53,184.322,0.842,0.757,5,-6.339,0,0.281,0.06,0.0,0.0628,0.578,111.938,4,Favoritas
47,282.843,0.78,0.803,11,-4.472,0,0.368,0.0584,0.0,0.336,0.737,82.267,4,Favoritas
27,250.426,0.36,0.974,2,-2.68,0,0.206,0.0647,0.0017,0.344,0.548,195.868,4,Favoritas
0,290.226,0.869,0.553,9,-9.349,0,0.0546,0.0891,8.61e-06,0.0417,0.966,111.555,4,Favoritas
35,477.24,0.828,0.716,0,-6.418,1,0.0621,0.0351,0.000156,0.342,0.848,117.642,4,Favoritas
0,221.093,0.404,0.345,3,-7.699,1,0.0405,0.844,0.0,0.132,0.262,109.904,4,Favoritas
0,208.28,0.712,0.787,5,-5.313,1,0.0251,0.0202,0.0,0.0661,0.96,100.995,4,Favoritas
0,427.44,0.862,0.824,11,-7.418,0,0.26,0.198,0.0,0.191,0.801,111.693,4,Favoritas
1,235.84,0.918,0.692,2,-11.666,1,0.244,0.185,1.11e-05,0.0686,0.819,111.781,4,Favoritas
49,256.32,0.51,0.128,3,-10.878,1,0.0424,0.874,0.0,0.0966,0.342,133.215,4,Favoritas
45,273.332,0.657,0.421,11,-10.852,0,0.0924,0.644,0.0,0.105,0.545,155.954,3,Favoritas
0,317.101,0.698,0.272,0,-11.182,1,0.187,0.743,0.0,0.111,0.732,137.92,4,Favoritas
0,208.096,0.803,0.457,9,-10.921,1,0.0834,0.851,0.0244,0.19,0.623,104.934,4,Favoritas
0,293.019,0.462,0.857,2,-5.96,1,0.0465,0.000463,0.00409,0.0733,0.144,126.996,3,Favoritas
0,261.137,0.432,0.978,9,-4.906,0,0.0544,7.66e-05,0.000885,0.0741,0.426,156.045,4,Favoritas
0,311.719,0.408,0.801,7,-5.778,0,0.0375,0.000961,0.000162,0.066,0.12,171.949,4,Favoritas
3,402.36,0.632,0.759,4,-6.465,0,0.0556,0.397,0.0,0.103,0.873,105.84,4,Favoritas
15,170.945,0.611,0.376,5,-11.009,1,0.327,0.708,3.79e-06,0.0875,0.549,185.071,3,Favoritas
0,210.306,0.446,0.972,7,-5.486,1,0.125,0.000301,0.522,0.0491,0.656,175.934,4,Favoritas
29,190.442,0.641,0.415,9,-6.811,0,0.0348,0.376,0.0,0.0932,0.423,150.96,4,Favoritas
18,202.793,0.416,0.354,4,-7.525,0,0.0319,0.47,0.0,0.138,0.123,120.37,4,Favoritas
72,192.47,0.68,0.559,0,-5.545,1,0.127,0.177,0.0,0.344,0.135,202.018,4,Favoritas
48,188.279,0.412,0.643,11,-7.084,0,0.0479,0.375,0.0,0.113,0.191,92.203,4,Favoritas
2,228.426,0.622,0.687,4,-9.155,0,0.0502,0.273,0.0,0.194,0.498,124.961,4,Favoritas
61,201.2,0.474,0.477,5,-7.528,0,0.0266,0.552,0.00729,0.133,0.227,129.014,4,Favoritas
1,257.76,0.458,0.912,5,-3.666,1,0.0618,0.0173,0.0,0.363,0.611,104.522,4,Favoritas
78,213.76,0.603,0.933,1,-3.358,1,0.171,0.00591,0.0,0.206,0.709,96.311,4,Favoritas
18,218.92,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,4,Favoritas
74,209.266,0.653,0.964,9,-4.26,0,0.0578,0.00316,0.0051,0.144,0.872,126.928,4,Favoritas
25,227.253,0.708,0.87,2,-5.924,0,0.077,0.162,0.000673,0.0818,0.57,116.958,4,Favoritas
79,322.226,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,4,Favoritas
43,344.377,0.606,0.663,7,-7.037,1,0.317,0.7,0.0,0.306,0.586,169.977,4,Favoritas
59,273.893,0.632,0.51,10,-8.018,1,0.0345,0.564,1.51e-06,0.279,0.443,134.024,4,Favoritas
39,145.506,0.547,0.396,9,-11.965,0,0.0333,0.914,1.92e-05,0.579,0.597,150.278,4,Favoritas
45,550.626,0.258,0.508,2,-9.324,1,0.0509,0.0362,0.000608,0.296,0.176,81.985,4,Favoritas
60,187.016,0.474,0.308,10,-9.411,0,0.0573,0.762,0.0,0.111,0.418,93.343,4,Favoritas
60,172.516,0.503,0.311,11,-11.379,0,0.028,0.862,0.00225,0.0969,0.0832,81.937,4,Favoritas
73,216.533,0.534,0.392,9,-7.636,0,0.0267,0.649,0.000227,0.0948,0.163,90.379,4,Favoritas
69,202.026,0.499,0.721,9,-9.615,0,0.0564,0.216,9.74e-06,0.295,0.843,140.4,4,Favoritas
44,211.146,0.549,0.731,2,-5.617,1,0.035,0.000123,1.28e-05,0.0655,0.622,86.239,4,Favoritas
58,210.36,0.521,0.881,9,-5.309,1,0.0387,4.93e-06,0.0114,0.141,0.564,160.026,4,Favoritas
42,192.64,0.649,0.849,9,-4.502,1,0.0326,1.9e-05,0.0852,0.0949,0.864,116.009,4,Favoritas
51,217.466,0.455,0.79,7,-4.049,1,0.0432,3.78e-06,0.00021,0.0866,0.22,125.964,4,Favoritas
20,154.96,0.537,0.884,6,-5.546,1,0.0527,0.0392,1.68e-06,0.0934,0.783,149.709,4,Favoritas
12,175.933,0.604,0.899,9,-4.639,1,0.0362,0.0264,0.0,0.164,0.86,114.062,4,Favoritas
25,209.533,0.41,0.91,7,-3.001,1,0.0368,0.0502,0.000101,0.325,0.627,149.02,4,Favoritas
23,202.56,0.345,0.972,8,-3.626,1,0.0864,0.118,0.0,0.281,0.702,217.83,4,Favoritas
39,217.666,0.735,0.694,1,-5.174,1,0.0335,0.557,0.0,0.105,0.36,107.941,4,Favoritas
64,280.868,0.498,0.891,5,-7.021,1,0.0415,0.0201,3.17e-06,0.0942,0.669,133.918,4,Favoritas
54,248.32,0.502,0.948,4,-4.639,0,0.0457,0.0128,0.0577,0.329,0.558,137.978,4,Favoritas
0,284.96,0.443,0.923,0,-3.043,1,0.0709,0.00146,0.0,0.0868,0.554,146.082,4,Favoritas
25,205.383,0.483,0.789,11,-6.098,0,0.0415,0.0435,0.0,0.295,0.619,192.001,4,Favoritas
0,188.0,0.602,0.326,1,-9.106,0,0.0451,0.287,0.0,0.382,0.648,135.948,4,Favoritas
0,258.181,0.63,0.422,7,-12.729,1,0.0679,0.467,0.0,0.0981,0.37,132.077,4,Favoritas
0,197.418,0.654,0.878,2,-4.486,1,0.0329,0.00143,0.118,0.0684,0.818,149.989,4,Favoritas
0,203.4,0.542,0.963,7,-2.817,1,0.0522,0.0334,0.0117,0.467,0.846,171.018,4,Favoritas
15,148.186,0.945,0.448,4,-8.278,1,0.102,0.307,4.53e-06,0.116,0.961,104.934,4,Favoritas
69,185.863,0.585,0.625,5,-5.94,1,0.109,0.0146,1.8e-06,0.131,0.28,68.68,4,Favoritas
0,265.586,0.615,0.838,8,-7.792,1,0.0619,0.283,9.09e-06,0.0929,0.963,179.914,4,Favoritas
52,235.813,0.455,0.673,9,-6.302,1,0.0295,0.274,0.000945,0.0863,0.307,171.719,4,Favoritas
18,218.053,0.562,0.6,11,-6.725,1,0.0494,0.368,0.0,0.0979,0.417,123.875,4,Favoritas
0,293.019,0.462,0.857,2,-5.96,1,0.0465,0.000463,0.00409,0.0733,0.144,126.996,3,Favoritas
0,303.45,0.614,0.531,4,-8.775,0,0.241,0.0146,0.0,0.316,0.683,151.938,4,Favoritas
0,275.678,0.752,0.765,7,-6.595,1,0.259,0.148,0.0,0.0662,0.732,97.024,4,Favoritas
46,201.92,0.558,0.916,2,-4.253,1,0.0755,0.163,0.0,0.177,0.441,104.036,4,Favoritas
0,326.173,0.727,0.713,0,-7.959,1,0.0629,0.207,1.49e-05,0.0588,0.505,149.979,4,Favoritas
60,318.986,0.316,0.645,7,-6.206,1,0.0431,0.291,0.00312,0.109,0.467,160.399,4,Favoritas
58,462.013,0.332,0.683,7,-6.493,1,0.0402,0.0763,0.264,0.164,0.252,139.181,3,Favoritas
54,359.546,0.391,0.693,7,-5.37,1,0.0335,0.563,0.00773,0.154,0.549,149.778,4,Favoritas
55,322.88,0.277,0.958,9,-2.639,0,0.139,0.0274,0.801,0.11,0.308,189.741,4,Favoritas
52,187.333,0.519,0.967,4,-2.111,0,0.0682,0.0584,3.26e-05,0.479,0.541,151.673,4,Favoritas
0,194.493,0.606,0.344,10,-9.677,1,0.051,0.886,0.00362,0.111,0.372,141.558,4,Favoritas
30,362.6,0.328,0.677,4,-7.637,0,0.0331,0.0157,1.85e-05,0.185,0.398,151.913,4,Favoritas
0,269.376,0.552,0.489,7,-8.645,0,0.0326,0.0104,0.00226,0.173,0.0641,130.031,4,Favoritas
0,197.333,0.581,0.903,7,-4.023,1,0.0466,0.000459,2.16e-06,0.303,0.536,105.009,4,Favoritas
62,145.826,0.576,0.909,10,-3.306,1,0.0523,0.00679,4.42e-06,0.134,0.544,104.971,4,Favoritas
37,257.959,0.648,0.945,1,-4.547,0,0.0511,0.00213,3.24e-05,0.0751,0.698,98.068,4,Favoritas
20,261.373,0.636,0.914,9,-3.966,1,0.246,0.17,0.0,0.573,0.677,95.002,4,Favoritas
0,216.933,0.82,0.633,9,-13.816,1,0.0745,0.129,0.0,0.0972,0.716,116.622,4,Favoritas
59,229.746,0.568,0.892,1,-3.091,1,0.0464,0.0111,0.0,0.379,0.783,126.02,4,Favoritas
50,342.786,0.412,0.754,7,-6.591,1,0.0783,0.35,0.00156,0.0614,0.502,158.172,4,Favoritas
55,208.839,0.557,0.857,2,-3.809,1,0.0489,0.00531,0.0,0.115,0.647,95.025,4,Favoritas
28,225.08,0.582,0.908,2,-3.503,1,0.0881,0.00714,3.27e-06,0.219,0.611,169.98,4,Favoritas
25,186.92,0.488,0.939,0,-2.799,1,0.0444,0.264,0.000249,0.294,0.473,104.987,4,Favoritas
0,377.746,0.566,0.673,9,-10.814,1,0.306,0.565,1.13e-06,0.0438,0.583,114.385,4,Favoritas
76,304.84,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,4,Favoritas
82,176.346,0.38,0.988,1,-2.042,1,0.0639,2.64e-05,7.86e-05,0.368,0.769,186.113,4,Favoritas
79,215.986,0.68,0.321,5,-10.944,1,0.0376,0.791,4.67e-06,0.125,0.416,110.827,4,Favoritas
70,142.576,0.74,0.428,9,-8.458,1,0.0959,0.644,1.76e-05,0.117,0.281,84.739,4,Favoritas
50,206.04,0.669,0.778,8,-4.933,0,0.0397,0.14,0.0,0.183,0.379,140.039,4,Favoritas
43,176.834,0.597,0.805,9,-5.418,1,0.243,0.0688,0.0,0.0943,0.681,104.507,4,Favoritas
76,166.706,0.772,0.724,1,-3.965,1,0.0391,0.0115,0.000253,0.122,0.69,108.982,4,Favoritas
70,245.19,0.804,0.535,4,-8.603,0,0.143,0.486,0.0,0.108,0.628,151.957,4,Favoritas
61,268.706,0.686,0.874,9,-3.92,0,0.0512,0.0667,0.00146,0.129,0.563,122.099,4,Favoritas
36,204.776,0.763,0.852,9,-4.793,1,0.0449,0.0166,0.0,0.14,0.829,112.007,4,Favoritas
